"ID","waterbodyID","LocID","Longitude","Latitude","Order","YourName","organization","SiteID","waterbodyName","state","SiteLocation","SampleYear","SampleMonth","SampleDay","fieldCrew","weather","stationType","sampleMethod","sampleDepthM","SampleHour","SampleMinutes","filtered","frozen","parameter","Value","units","rep","fluorometerType","AnalysisYear","AnalysisMonth","AnalysisDay","AnalysisHour","AnalysisMinutes","locationSourceSta","photoSample","Flag","Comments","LocIDNew","WBID","longitudeSta","latitudeSta","siteDescription","siteComment","longitudeWB","latitudeWB","otherWaterbodyID","waterbodyName.y","town","locationSourceWB","commentWB","commentSta","otherStationID","stationLocation","stationID","sampleDate","analysisDate","sampleTime","analysisTime","waterTempC","surfaceWaterCondition","commentSample","sampleID","analystName","dilution","sampleTemperatureC","photosAnalysis","commentAnalysis","analysisID","commentFluorometry","fluorometryID"
3901,"UNH_CFB_WBID_9312481",159,-71.012252,43.543928,229,"Ryan Brown","UNH_CFB",NA,"Lovell","NH",NA,2014,9,22,"LLMP, Bob Craycraft",NA,NA,"Integrated","6.5",NA,NA,FALSE,TRUE,"Phycocyanin",0.1,"RFU",NA,"Beagle",2014,10,16,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-6.5",159,9312481,-71.012252,43.543928,"WBID=9312481 UNH_CFB Lovell NA NA NA","",-71.0059779663141,43.5437546989907,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,NA,"159_NA",09/22/14,10/16/14,NA,NA,NA,NA,NA,1035,NA,NA,NA,NA,NA,1024,NA,3651
3902,"UNH_CFB_WBID_9312481",159,-71.012252,43.543928,230,"Ryan Brown","UNH_CFB",NA,"Lovell","NH",NA,2014,9,22,"LLMP, Bob Craycraft",NA,NA,"Integrated","6.5",NA,NA,FALSE,TRUE,"Phycocyanin",0.1,"RFU",NA,"Beagle",2014,10,16,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-6.5",159,9312481,-71.012252,43.543928,"WBID=9312481 UNH_CFB Lovell NA NA NA","",-71.0059779663141,43.5437546989907,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,NA,"159_NA",09/22/14,10/16/14,NA,NA,NA,NA,NA,1035,NA,NA,NA,NA,NA,1024,NA,3651
3903,"UNH_CFB_WBID_9312481",159,-71.012252,43.543928,231,"Ryan Brown","UNH_CFB",NA,"Lovell","NH",NA,2014,8,25,"LLMP, Bob Craycraft",NA,NA,"Integrated","7.5",NA,NA,FALSE,TRUE,"Phycocyanin",0.1,"RFU",NA,"Beagle",2014,10,16,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-7.5",159,9312481,-71.012252,43.543928,"WBID=9312481 UNH_CFB Lovell NA NA NA","",-71.0059779663141,43.5437546989907,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,NA,"159_NA",08/25/14,10/16/14,NA,NA,NA,NA,NA,1034,NA,NA,NA,NA,NA,1025,NA,3652
3904,"UNH_CFB_WBID_9312481",159,-71.012252,43.543928,232,"Ryan Brown","UNH_CFB",NA,"Lovell","NH",NA,2014,8,25,"LLMP, Bob Craycraft",NA,NA,"Integrated","7.5",NA,NA,FALSE,TRUE,"Phycocyanin",0.1,"RFU",NA,"Beagle",2014,10,16,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-7.5",159,9312481,-71.012252,43.543928,"WBID=9312481 UNH_CFB Lovell NA NA NA","",-71.0059779663141,43.5437546989907,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,NA,"159_NA",08/25/14,10/16/14,NA,NA,NA,NA,NA,1034,NA,NA,NA,NA,NA,1025,NA,3652
3905,"UNH_CFB_WBID_9312481",159,-71.012252,43.543928,233,"Ryan Brown","UNH_CFB",NA,"Lovell","NH",NA,2014,8,25,"LLMP, Bob Craycraft",NA,NA,"Integrated","7.5",NA,NA,FALSE,TRUE,"Phycocyanin",0.1,"RFU",NA,"Beagle",2014,10,16,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-7.5",159,9312481,-71.012252,43.543928,"WBID=9312481 UNH_CFB Lovell NA NA NA","",-71.0059779663141,43.5437546989907,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,NA,"159_NA",08/25/14,10/16/14,NA,NA,NA,NA,NA,1034,NA,NA,NA,NA,NA,1025,NA,3652
3906,"UNH_CFB_WBID_9312481",159,-71.012252,43.543928,234,"Ryan Brown","UNH_CFB",NA,"Lovell","NH",NA,2014,9,22,"LLMP, Bob Craycraft",NA,NA,"Integrated","7.5",NA,NA,FALSE,TRUE,"Phycocyanin",0.1,"RFU",NA,"Beagle",2014,10,16,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-7.5",159,9312481,-71.012252,43.543928,"WBID=9312481 UNH_CFB Lovell NA NA NA","",-71.0059779663141,43.5437546989907,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,NA,"159_NA",09/22/14,10/16/14,NA,NA,NA,NA,NA,1033,NA,NA,NA,NA,NA,1026,NA,3653
3907,"UNH_CFB_WBID_9312481",159,-71.012252,43.543928,235,"Ryan Brown","UNH_CFB",NA,"Lovell","NH",NA,2014,9,22,"LLMP, Bob Craycraft",NA,NA,"Integrated","7.5",NA,NA,FALSE,TRUE,"Phycocyanin",0.1,"RFU",NA,"Beagle",2014,10,16,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-7.5",159,9312481,-71.012252,43.543928,"WBID=9312481 UNH_CFB Lovell NA NA NA","",-71.0059779663141,43.5437546989907,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,NA,"159_NA",09/22/14,10/16/14,NA,NA,NA,NA,NA,1033,NA,NA,NA,NA,NA,1026,NA,3653
3908,"UNH_CFB_WBID_9312481",159,-71.012252,43.543928,236,"Ryan Brown","UNH_CFB",NA,"Lovell","NH",NA,2014,9,22,"LLMP, Bob Craycraft",NA,NA,"Integrated","7.5",NA,NA,FALSE,TRUE,"Phycocyanin",0.1,"RFU",NA,"Beagle",2014,10,16,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-7.5",159,9312481,-71.012252,43.543928,"WBID=9312481 UNH_CFB Lovell NA NA NA","",-71.0059779663141,43.5437546989907,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,NA,"159_NA",09/22/14,10/16/14,NA,NA,NA,NA,NA,1033,NA,NA,NA,NA,NA,1026,NA,3653
3909,"UNH_CFB_WBID_9312481",159,-71.012252,43.543928,237,"Ryan Brown","UNH_CFB",NA,"Lovell","NH",NA,2014,10,6,"LLMP, Bob Craycraft",NA,NA,"Integrated","8",NA,NA,FALSE,TRUE,"Phycocyanin",0.1,"RFU",NA,"Beagle",2014,10,16,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-8.0",159,9312481,-71.012252,43.543928,"WBID=9312481 UNH_CFB Lovell NA NA NA","",-71.0059779663141,43.5437546989907,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,NA,"159_NA",10/06/14,10/16/14,NA,NA,NA,NA,NA,1038,NA,NA,NA,NA,NA,1027,NA,3654
3910,"UNH_CFB_WBID_9312481",159,-71.012252,43.543928,238,"Ryan Brown","UNH_CFB",NA,"Lovell","NH",NA,2014,10,6,"LLMP, Bob Craycraft",NA,NA,"Integrated","8",NA,NA,FALSE,TRUE,"Phycocyanin",0.1,"RFU",NA,"Beagle",2014,10,16,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-8.0",159,9312481,-71.012252,43.543928,"WBID=9312481 UNH_CFB Lovell NA NA NA","",-71.0059779663141,43.5437546989907,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,NA,"159_NA",10/06/14,10/16/14,NA,NA,NA,NA,NA,1038,NA,NA,NA,NA,NA,1027,NA,3654
3911,"UNH_CFB_WBID_9312481",159,-71.012252,43.543928,239,"Ryan Brown","UNH_CFB",NA,"Lovell","NH",NA,2014,10,6,"LLMP, Bob Craycraft",NA,NA,"Integrated","8",NA,NA,FALSE,TRUE,"Phycocyanin",0.1,"RFU",NA,"Beagle",2014,10,16,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-8.0",159,9312481,-71.012252,43.543928,"WBID=9312481 UNH_CFB Lovell NA NA NA","",-71.0059779663141,43.5437546989907,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,NA,"159_NA",10/06/14,10/16/14,NA,NA,NA,NA,NA,1038,NA,NA,NA,NA,NA,1027,NA,3654
3926,"UNH_CFB_WBID_9312481",159,-71.012252,43.543928,254,"Ryan Brown","UNH_CFB",NA,"Lovell","NH",NA,2014,8,25,"LLMP, Bob Craycraft",NA,NA,"Integrated","7.5",NA,NA,FALSE,TRUE,"Chlorophyll",0.43,"RFU",NA,"Beagle",2014,10,16,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-7.5",159,9312481,-71.012252,43.543928,"WBID=9312481 UNH_CFB Lovell NA NA NA","",-71.0059779663141,43.5437546989907,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,NA,"159_NA",08/25/14,10/16/14,NA,NA,NA,NA,NA,1034,NA,NA,NA,NA,NA,1025,NA,3665
3927,"UNH_CFB_WBID_9312481",159,-71.012252,43.543928,255,"Ryan Brown","UNH_CFB",NA,"Lovell","NH",NA,2014,8,25,"LLMP, Bob Craycraft",NA,NA,"Integrated","7.5",NA,NA,FALSE,TRUE,"Chlorophyll",0.43,"RFU",NA,"Beagle",2014,10,16,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-7.5",159,9312481,-71.012252,43.543928,"WBID=9312481 UNH_CFB Lovell NA NA NA","",-71.0059779663141,43.5437546989907,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,NA,"159_NA",08/25/14,10/16/14,NA,NA,NA,NA,NA,1034,NA,NA,NA,NA,NA,1025,NA,3665
3938,"UNH_CFB_WBID_6738206",160,-71.195869,43.591914,266,"Ryan Brown","UNH_CFB",NA,"Crescent Lake","NH","Center",2014,8,21,"LLMP, Bob Craycraft",NA,NA,"Integrated","5",NA,NA,FALSE,TRUE,"Phycocyanin",1,"RFU",NA,"Beagle",2014,10,21,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-5.0 ; WaterbodyName changed from 'Wentworth'",160,6738206,-71.195869,43.591914,"WBID=6738206 UNH_CFB Crescent Lake NA Center NA","",-71.1955487948683,43.5886783228599,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,"Center","160_NA",08/21/14,10/21/14,NA,NA,NA,NA,NA,1007,NA,NA,NA,NA,NA,1028,NA,3672
3940,"UNH_CFB_WBID_6738206",160,-71.195869,43.591914,268,"Ryan Brown","UNH_CFB",NA,"Crescent Lake","NH","Center",2014,8,21,"LLMP, Bob Craycraft",NA,NA,"Integrated","5",NA,NA,FALSE,TRUE,"Phycocyanin",1,"RFU",NA,"Beagle",2014,10,21,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-5.0 ; WaterbodyName changed from 'Wentworth'",160,6738206,-71.195869,43.591914,"WBID=6738206 UNH_CFB Crescent Lake NA Center NA","",-71.1955487948683,43.5886783228599,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,"Center","160_NA",08/21/14,10/21/14,NA,NA,NA,NA,NA,1007,NA,NA,NA,NA,NA,1028,NA,3672
3942,"UNH_CFB_WBID_6738198",161,-71.153126,43.604283,270,"Ryan Brown","UNH_CFB",NA,"Wentworth","NH","Triggs",2014,8,21,"LLMP, Bob Craycraft",NA,NA,"Integrated","7.5",NA,NA,FALSE,TRUE,"Phycocyanin",1.52,"RFU",NA,"Beagle",2014,10,21,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-7.5",161,6738198,-71.153126,43.604283,"WBID=6738198 UNH_CFB Wentworth NA Triggs NA","",-71.1569032755146,43.5969327892994,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,"Triggs","161_NA",08/21/14,10/21/14,NA,NA,NA,NA,NA,1002,NA,NA,NA,NA,NA,1029,NA,3675
3943,"UNH_CFB_WBID_6738198",161,-71.153126,43.604283,271,"Ryan Brown","UNH_CFB",NA,"Wentworth","NH","Triggs",2014,8,21,"LLMP, Bob Craycraft",NA,NA,"Integrated","7.5",NA,NA,FALSE,TRUE,"Phycocyanin",1.52,"RFU",NA,"Beagle",2014,10,21,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-7.5",161,6738198,-71.153126,43.604283,"WBID=6738198 UNH_CFB Wentworth NA Triggs NA","",-71.1569032755146,43.5969327892994,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,"Triggs","161_NA",08/21/14,10/21/14,NA,NA,NA,NA,NA,1002,NA,NA,NA,NA,NA,1029,NA,3675
3944,"UNH_CFB_WBID_6738198",162,-71.172008,43.591914,272,"Ryan Brown","UNH_CFB",NA,"Wentworth","NH","Fullers",2014,8,21,"LLMP, Bob Craycraft",NA,NA,"Integrated","7.5",NA,NA,FALSE,TRUE,"Phycocyanin",2.05,"RFU",NA,"Beagle",2014,10,21,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-7.5",162,6738198,-71.172008,43.591914,"WBID=6738198 UNH_CFB Wentworth NA Fullers NA","",-71.1569032755146,43.5969327892994,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,"Fullers","162_NA",08/21/14,10/21/14,NA,NA,NA,NA,NA,1003,NA,NA,NA,NA,NA,1030,NA,3676
3946,"UNH_CFB_WBID_6738198",162,-71.172008,43.591914,274,"Ryan Brown","UNH_CFB",NA,"Wentworth","NH","Fullers",2014,8,21,"LLMP, Bob Craycraft",NA,NA,"Integrated","7.5",NA,NA,FALSE,TRUE,"Phycocyanin",2.05,"RFU",NA,"Beagle",2014,10,21,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-7.5",162,6738198,-71.172008,43.591914,"WBID=6738198 UNH_CFB Wentworth NA Fullers NA","",-71.1569032755146,43.5969327892994,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,"Fullers","162_NA",08/21/14,10/21/14,NA,NA,NA,NA,NA,1003,NA,NA,NA,NA,NA,1030,NA,3676
3948,"UNH_CFB_WBID_6738198",163,-71.131411,43.592349,276,"Ryan Brown","UNH_CFB",NA,"Wentworth","NH","Governors",2014,8,21,"LLMP, Bob Craycraft",NA,NA,"Integrated","7.5",NA,NA,FALSE,TRUE,"Phycocyanin",2.05,"RFU",NA,"Beagle",2014,10,21,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-7.5",163,6738198,-71.131411,43.592349,"WBID=6738198 UNH_CFB Wentworth NA Governors NA","",-71.1569032755146,43.5969327892994,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,"Governors","163_NA",08/21/14,10/21/14,NA,NA,NA,NA,NA,1004,NA,NA,NA,NA,NA,1031,NA,3679
3949,"UNH_CFB_WBID_6738198",163,-71.131411,43.592349,277,"Ryan Brown","UNH_CFB",NA,"Wentworth","NH","Governors",2014,8,21,"LLMP, Bob Craycraft",NA,NA,"Integrated","7.5",NA,NA,FALSE,TRUE,"Phycocyanin",2.05,"RFU",NA,"Beagle",2014,10,21,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-7.5",163,6738198,-71.131411,43.592349,"WBID=6738198 UNH_CFB Wentworth NA Governors NA","",-71.1569032755146,43.5969327892994,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,"Governors","163_NA",08/21/14,10/21/14,NA,NA,NA,NA,NA,1004,NA,NA,NA,NA,NA,1031,NA,3679
3962,"UNH_CFB_WBID_6738198",164,-71.157598,43.597897,290,"Ryan Brown","UNH_CFB",NA,"Wentworth","NH",NA,2014,8,21,"LLMP, Bob Craycraft",NA,NA,"Integrated","7.5",NA,NA,FALSE,TRUE,"Chlorophyll",0.42,"RFU",NA,"Beagle",2014,10,21,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-7.5 ; Exact Location unknown, approximate lake centroid used",164,6738198,-71.157598,43.597897,"WBID=6738198 UNH_CFB Wentworth NA NA NA","",-71.1569032755146,43.5969327892994,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,NA,"164_NA",08/21/14,10/21/14,NA,NA,NA,NA,NA,1005,NA,NA,NA,NA,NA,1033,NA,3688
3963,"UNH_CFB_WBID_6738198",164,-71.157598,43.597897,291,"Ryan Brown","UNH_CFB",NA,"Wentworth","NH",NA,2014,8,21,"LLMP, Bob Craycraft",NA,NA,"Integrated","7.5",NA,NA,FALSE,TRUE,"Chlorophyll",0.42,"RFU",NA,"Beagle",2014,10,21,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-7.5 ; Exact Location unknown, approximate lake centroid used",164,6738198,-71.157598,43.597897,"WBID=6738198 UNH_CFB Wentworth NA NA NA","",-71.1569032755146,43.5969327892994,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,NA,"164_NA",08/21/14,10/21/14,NA,NA,NA,NA,NA,1005,NA,NA,NA,NA,NA,1033,NA,3688
3973,"UNH_CFB_WBID_9315143",166,-71.170206,43.884058,301,"Ryan Brown","UNH_CFB",NA,"Silver","NH","N. Island",2014,8,15,"LLMP, Bob Craycraft",NA,NA,"Integrated","4.5",NA,NA,FALSE,TRUE,"Phycocyanin",1.52,"RFU",NA,"Beagle",2014,10,21,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-4.5",166,9315143,-71.170206,43.884058,"WBID=9315143 UNH_CFB Silver NA N. Island NA","",-71.1719371787707,43.8670675009587,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,"N. Island","166_NA",08/15/14,10/21/14,NA,NA,NA,NA,NA,1040,NA,NA,NA,NA,NA,1035,NA,3694
3975,"UNH_CFB_WBID_9315143",166,-71.170206,43.884058,303,"Ryan Brown","UNH_CFB",NA,"Silver","NH","N. Island",2014,8,15,"LLMP, Bob Craycraft",NA,NA,"Integrated","4.5",NA,NA,FALSE,TRUE,"Phycocyanin",1.52,"RFU",NA,"Beagle",2014,10,21,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-4.5",166,9315143,-71.170206,43.884058,"WBID=9315143 UNH_CFB Silver NA N. Island NA","",-71.1719371787707,43.8670675009587,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,"N. Island","166_NA",08/15/14,10/21/14,NA,NA,NA,NA,NA,1040,NA,NA,NA,NA,NA,1035,NA,3694
3976,"UNH_CFB_WBID_9315143",167,-71.175184,43.88112,304,"Ryan Brown","UNH_CFB",NA,"Silver","NH","North",2014,8,15,"LLMP, Bob Craycraft",NA,NA,"Integrated","5",NA,NA,FALSE,TRUE,"Phycocyanin",2.05,"RFU",NA,"Beagle",2014,10,21,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-5.0",167,9315143,-71.175184,43.88112,"WBID=9315143 UNH_CFB Silver NA North NA","",-71.1719371787707,43.8670675009587,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,"North","167_NA",08/15/14,10/21/14,NA,NA,NA,NA,NA,1041,NA,NA,NA,NA,NA,1036,NA,3696
3978,"UNH_CFB_WBID_9315143",167,-71.175184,43.88112,306,"Ryan Brown","UNH_CFB",NA,"Silver","NH","North",2014,8,15,"LLMP, Bob Craycraft",NA,NA,"Integrated","5",NA,NA,FALSE,TRUE,"Phycocyanin",2.05,"RFU",NA,"Beagle",2014,10,21,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-5.0",167,9315143,-71.175184,43.88112,"WBID=9315143 UNH_CFB Silver NA North NA","",-71.1719371787707,43.8670675009587,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,"North","167_NA",08/15/14,10/21/14,NA,NA,NA,NA,NA,1041,NA,NA,NA,NA,NA,1036,NA,3696
3979,"UNH_CFB_WBID_9315143",168,-71.175356,43.85807,307,"Ryan Brown","UNH_CFB",NA,"Silver","NH","2Deep",2014,8,15,"LLMP, Bob Craycraft",NA,NA,"Integrated","5",NA,NA,FALSE,TRUE,"Phycocyanin",2.05,"RFU",NA,"Beagle",2014,10,21,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-5.0",168,9315143,-71.175356,43.85807,"WBID=9315143 UNH_CFB Silver NA 2Deep NA","",-71.1719371787707,43.8670675009587,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,"2Deep","168_NA",08/15/14,10/21/14,NA,NA,NA,NA,NA,1042,NA,NA,NA,NA,NA,1037,NA,3698
3980,"UNH_CFB_WBID_9315143",168,-71.175356,43.85807,308,"Ryan Brown","UNH_CFB",NA,"Silver","NH","2Deep",2014,8,15,"LLMP, Bob Craycraft",NA,NA,"Integrated","5",NA,NA,FALSE,TRUE,"Phycocyanin",2.05,"RFU",NA,"Beagle",2014,10,21,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-5.0",168,9315143,-71.175356,43.85807,"WBID=9315143 UNH_CFB Silver NA 2Deep NA","",-71.1719371787707,43.8670675009587,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,"2Deep","168_NA",08/15/14,10/21/14,NA,NA,NA,NA,NA,1042,NA,NA,NA,NA,NA,1037,NA,3698
3982,"UNH_CFB_WBID_9315143",169,-71.172523,43.851015,310,"Ryan Brown","UNH_CFB",NA,"Silver","NH","1South",2014,8,15,"LLMP, Bob Craycraft",NA,NA,"Integrated","5",NA,NA,FALSE,TRUE,"Phycocyanin",1.52,"RFU",NA,"Beagle",2014,10,21,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-5.0",169,9315143,-71.172523,43.851015,"WBID=9315143 UNH_CFB Silver NA 1South NA","",-71.1719371787707,43.8670675009587,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,"1South","169_NA",08/15/14,10/21/14,NA,NA,NA,NA,NA,1043,NA,NA,NA,NA,NA,1038,NA,3700
3983,"UNH_CFB_WBID_9315143",169,-71.172523,43.851015,311,"Ryan Brown","UNH_CFB",NA,"Silver","NH","1South",2014,8,15,"LLMP, Bob Craycraft",NA,NA,"Integrated","5",NA,NA,FALSE,TRUE,"Phycocyanin",1.52,"RFU",NA,"Beagle",2014,10,21,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-5.0",169,9315143,-71.172523,43.851015,"WBID=9315143 UNH_CFB Silver NA 1South NA","",-71.1719371787707,43.8670675009587,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,"1South","169_NA",08/15/14,10/21/14,NA,NA,NA,NA,NA,1043,NA,NA,NA,NA,NA,1038,NA,3700
3995,"UNH_CFB_WBID_9315143",166,-71.170206,43.884058,323,"Ryan Brown","UNH_CFB",NA,"Silver","NH","N. Island",2014,8,15,"LLMP, Bob Craycraft",NA,NA,"Integrated","4.5",NA,NA,FALSE,TRUE,"Chlorophyll",0.48,"RFU",NA,"Beagle",2014,10,21,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-4.5",166,9315143,-71.170206,43.884058,"WBID=9315143 UNH_CFB Silver NA N. Island NA","",-71.1719371787707,43.8670675009587,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,"N. Island","166_NA",08/15/14,10/21/14,NA,NA,NA,NA,NA,1040,NA,NA,NA,NA,NA,1035,NA,3708
3996,"UNH_CFB_WBID_9315143",166,-71.170206,43.884058,324,"Ryan Brown","UNH_CFB",NA,"Silver","NH","N. Island",2014,8,15,"LLMP, Bob Craycraft",NA,NA,"Integrated","4.5",NA,NA,FALSE,TRUE,"Chlorophyll",0.48,"RFU",NA,"Beagle",2014,10,21,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-4.5",166,9315143,-71.170206,43.884058,"WBID=9315143 UNH_CFB Silver NA N. Island NA","",-71.1719371787707,43.8670675009587,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,"N. Island","166_NA",08/15/14,10/21/14,NA,NA,NA,NA,NA,1040,NA,NA,NA,NA,NA,1035,NA,3708
3999,"UNH_CFB_WBID_9315143",167,-71.175184,43.88112,327,"Ryan Brown","UNH_CFB",NA,"Silver","NH","North",2014,8,15,"LLMP, Bob Craycraft",NA,NA,"Integrated","5",NA,NA,FALSE,TRUE,"Chlorophyll",0.42,"RFU",NA,"Beagle",2014,10,21,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-5.0",167,9315143,-71.175184,43.88112,"WBID=9315143 UNH_CFB Silver NA North NA","",-71.1719371787707,43.8670675009587,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,"North","167_NA",08/15/14,10/21/14,NA,NA,NA,NA,NA,1041,NA,NA,NA,NA,NA,1036,NA,3711
4000,"UNH_CFB_WBID_9315143",167,-71.175184,43.88112,328,"Ryan Brown","UNH_CFB",NA,"Silver","NH","North",2014,8,15,"LLMP, Bob Craycraft",NA,NA,"Integrated","5",NA,NA,FALSE,TRUE,"Chlorophyll",0.42,"RFU",NA,"Beagle",2014,10,21,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-5.0",167,9315143,-71.175184,43.88112,"WBID=9315143 UNH_CFB Silver NA North NA","",-71.1719371787707,43.8670675009587,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,"North","167_NA",08/15/14,10/21/14,NA,NA,NA,NA,NA,1041,NA,NA,NA,NA,NA,1036,NA,3711
4005,"UNH_CFB_WBID_9315143",169,-71.172523,43.851015,333,"Ryan Brown","UNH_CFB",NA,"Silver","NH","1South",2014,8,15,"LLMP, Bob Craycraft",NA,NA,"Integrated","5",NA,NA,FALSE,TRUE,"Chlorophyll",0.36,"RFU",NA,"Beagle",2014,10,21,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-5.0",169,9315143,-71.172523,43.851015,"WBID=9315143 UNH_CFB Silver NA 1South NA","",-71.1719371787707,43.8670675009587,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,"1South","169_NA",08/15/14,10/21/14,NA,NA,NA,NA,NA,1043,NA,NA,NA,NA,NA,1038,NA,3716
4006,"UNH_CFB_WBID_9315143",169,-71.172523,43.851015,334,"Ryan Brown","UNH_CFB",NA,"Silver","NH","1South",2014,8,15,"LLMP, Bob Craycraft",NA,NA,"Integrated","5",NA,NA,FALSE,TRUE,"Chlorophyll",0.36,"RFU",NA,"Beagle",2014,10,21,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-5.0",169,9315143,-71.172523,43.851015,"WBID=9315143 UNH_CFB Silver NA 1South NA","",-71.1719371787707,43.8670675009587,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,"1South","169_NA",08/15/14,10/21/14,NA,NA,NA,NA,NA,1043,NA,NA,NA,NA,NA,1038,NA,3716
4007,"UNH_CFB_WBID_9315143",170,-71.169434,43.864692,335,"Ryan Brown","UNH_CFB",NA,"Silver","NH","Center",2014,8,15,"LLMP, Bob Craycraft",NA,NA,"Integrated","5",NA,NA,FALSE,TRUE,"Chlorophyll",0.38,"RFU",NA,"Beagle",2014,10,21,NA,NA,"GoogleEarth",FALSE,TRUE,"Depth Changed From: 0-5.0",170,9315143,-71.169434,43.864692,"WBID=9315143 UNH_CFB Silver NA Center NA","",-71.1719371787707,43.8670675009587,NA,NA,NA,"MRB1_WBIDLakes",NA,"",NA,"Center","170_NA",08/15/14,10/21/14,NA,NA,NA,NA,NA,1044,NA,NA,NA,NA,NA,1039,NA,3717
