YourName,Organization,SiteID,WaterbodyName,State,SiteLocation,SampleDate,NameOfSamplers,WeatherConditions,TypeOfSample,Depth,Latitude,Longitude,SampleTime,Filtered?,Frozen?,Parameter,Value,AnalysisDate,AnalysisTime,Fluorometer,GPSType,Photos?,Flag?,Comments,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW68,Yawgoo Pond,RI,,08/27/14,"Vuarnelle Urena, Kim Osienski","Sunny, Gusty, Hot & Dry",SS-1,1,41.5153,-71.5761,12:00,No,No,Phycocyanin,1.5,27-Aug,,Beagle,Iphone Compass Application,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW68,Yawgoo Pond,RI,,08/27/14,"Vuarnelle Urena, Kim Osienski","Sunny, Gusty, Hot & Dry",SS-1,1,41.5153,-71.5761,12:00,No,No,Chlorophyll,0.85,27-Aug,,Beagle,Iphone Compass Application,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW68,Yawgoo Pond,RI,,08/27/14,"Vuarnelle Urena, Kim Osienski","Sunny, Gusty, Hot & Dry",SS-1,1,41.5153,-71.5761,12:00,No,Yes,Phycocyanin,0.10,9-Nov,,Beagle,Iphone Compass Application,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW68,Yawgoo Pond,RI,,08/27/14,"Vuarnelle Urena, Kim Osienski","Sunny, Gusty, Hot & Dry",SS-1,1,41.5153,-71.5761,12:00,No,Yes,Chlorophyll,0.87,9-Nov,,Beagle,Iphone Compass Application,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW68,Yawgoo Pond,RI,,08/27/14,"Vuarnelle Urena, Kim Osienski","Sunny, Gusty, Hot & Dry",SS-1,1,41.5153,-71.5761,12:00,Yes,No,Phycocyanin,0.1,27-Aug,,Beagle,Iphone Compass Application,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW68,Yawgoo Pond,RI,,08/27/14,"Vuarnelle Urena, Kim Osienski","Sunny, Gusty, Hot & Dry",SS-1,1,41.5153,-71.5761,12:00,Yes,No,Chlorophyll,0.52,27-Aug,,Beagle,Iphone Compass Application,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW68,Yawgoo Pond,RI,,08/27/14,"Vuarnelle Urena, Kim Osienski","Sunny, Gusty, Hot & Dry",SS-1,1,41.5153,-71.5761,12:00,Yes,Yes,Phycocyanin,0.10,9-Nov,,Beagle,Iphone Compass Application,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW68,Yawgoo Pond,RI,,08/27/14,"Vuarnelle Urena, Kim Osienski","Sunny, Gusty, Hot & Dry",SS-1,1,41.5153,-71.5761,12:00,Yes,Yes,Chlorophyll,0.52,9-Nov,,Beagle,Iphone Compass Application,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW68,Yawgoo Pond,RI,,09/26/14,"Vuarnelle Urena, Jamie Schicho ","Sunny, Gusty, Cool temp",SS-1,1,41.515,-71.5764,14:16,No,Yes,Phycocyanin,4.50,9-Nov,,Beagle,Iphone Compass Application,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW68,Yawgoo Pond,RI,,09/26/14,"Vuarnelle Urena, Jamie Schicho ","Sunny, Gusty, Cool temp",SS-1,1,41.515,-71.5764,14:16,No,Yes,Chlorophyll,0.82,9-Nov,,Beagle,Iphone Compass Application,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW68,Yawgoo Pond,RI,,09/26/14,"Vuarnelle Urena, Jamie Schicho ","Sunny, Gusty, Cool temp",SS-1,1,41.515,-71.5764,14:16,Yes,Yes,Phycocyanin,0.10,9-Nov,,Beagle,Iphone Compass Application,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW68,Yawgoo Pond,RI,,09/26/14,"Vuarnelle Urena, Jamie Schicho ","Sunny, Gusty, Cool temp",SS-1,1,41.515,-71.5764,14:16,Yes,Yes,Chlorophyll,0.10,9-Nov,,Beagle,Iphone Compass Application,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW200,Chapman Pond,RI,,09/20/14,Gary Palmer,"Sunny, Gentle Breeze, Hot & Dry",SS-1,1.1,41.3823,-71.7996,13:53,No,Yes,Phycocyanin,0.10,9-Nov,,Beagle,Cell phone GPS,Yes,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW200,Chapman Pond,RI,,09/20/14,Gary Palmer,"Sunny, Gentle Breeze, Hot & Dry",SS-1,1.1,41.3823,-71.7996,13:53,Yes,Yes,Phycocyanin,0.10,9-Nov,,Beagle,Cell phone GPS,Yes,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW200,Chapman Pond,RI,,09/20/14,Gary Palmer,"Sunny, Gentle Breeze, Hot & Dry",SS-1,1.1,41.3823,-71.7996,13:53,No,Yes,Chlorophyll,1.71,9-Nov,,Beagle,Cell phone GPS,Yes,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW200,Chapman Pond,RI,,09/20/14,Gary Palmer,"Sunny, Gentle Breeze, Hot & Dry",SS-1,1.1,41.3823,-71.7996,13:53,Yes,Yes,Chlorophyll,1.59,9-Nov,,Beagle,Cell phone GPS,Yes,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW200,Chapman Pond,RI,,08/02/14,Gary Palmer,"Overcast, Gentle Breeze, Cool temp",SS-1,1.2,41.382,-71.7996,18:00,No,Yes,Phycocyanin,0.10,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW200,Chapman Pond,RI,,08/02/14,Gary Palmer,"Overcast, Gentle Breeze, Cool temp",SS-1,1.2,41.382,-71.7996,18:00,Yes,Yes,Phycocyanin,0.10,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW200,Chapman Pond,RI,,08/02/14,Gary Palmer,"Overcast, Gentle Breeze, Cool temp",SS-1,1.2,41.382,-71.7996,18:00,No,Yes,Chlorophyll,2.95,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW200,Chapman Pond,RI,,08/02/14,Gary Palmer,"Overcast, Gentle Breeze, Cool temp",SS-1,1.2,41.382,-71.7996,18:00,Yes,Yes,Chlorophyll,2.23,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW209,Asa Pond,RI,,07/03/14,Holly Foley,"Sunny, Gentle Breeze",SS-2,1,41.458,-71.515,12:00,No,Yes,Phycocyanin,0.1,12-Aug,,Beagle,Google Earth - URIWW,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW209,Asa Pond,RI,,07/03/14,Holly Foley,"Sunny, Gentle Breeze",SS-2,1,41.458,-71.515,12:00,No,Yes,Chlorophyll,1.81,12-Aug,,Beagle,Google Earth - URIWW,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW209,Asa Pond,RI,,07/17/14,Holly Foley,"Sunny-Partly Cloudy, Calm wind, Hot & Humid",SS-2,1,41.458,-71.515,12:15,No,No,Phycocyanin,0.1,18-Jul,,Beagle,Google Earth - URIWW,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW209,Asa Pond,RI,,07/17/14,Holly Foley,"Sunny-Partly Cloudy, Calm wind, Hot & Humid",SS-2,1,41.458,-71.515,12:15,No,Yes,Phycocyanin,5.5,18-Jul,,Beagle,Google Earth - URIWW,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW209,Asa Pond,RI,,07/17/14,Holly Foley,"Sunny-Partly Cloudy, Calm wind, Hot & Humid",SS-2,1,41.458,-71.515,12:15,No,No,Chlorophyll,3.52,18-Jul,,Beagle,Google Earth - URIWW,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW209,Asa Pond,RI,,07/17/14,Holly Foley,"Sunny-Partly Cloudy, Calm wind, Hot & Humid",SS-2,1,41.458,-71.515,12:15,No,Yes,Chlorophyll,3.34,18-Jul,,Beagle,Google Earth - URIWW,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW209,Asa Pond,RI,,08/03/14,Holly Foley,"Overcast, Calm wind, Cool temp",SS-2,1,41.458,-71.515,12:00,No,Yes,Phycocyanin,0.1,9-Nov,,Beagle,Google Earth - URIWW,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW209,Asa Pond,RI,,08/03/14,Holly Foley,"Overcast, Calm wind, Cool temp",SS-2,1,41.458,-71.515,12:00,Yes,Yes,Phycocyanin,1,9-Nov,,Beagle,Google Earth - URIWW,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW209,Asa Pond,RI,,08/03/14,Holly Foley,"Overcast, Calm wind, Cool temp",SS-2,1,41.458,-71.515,12:00,No,Yes,Chlorophyll,2.38,9-Nov,,Beagle,Google Earth - URIWW,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW209,Asa Pond,RI,,08/03/14,Holly Foley,"Overcast, Calm wind, Cool temp",SS-2,1,41.458,-71.515,12:00,Yes,Yes,Chlorophyll,1.81,9-Nov,,Beagle,Google Earth - URIWW,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW200,Chapman Pond,RI,,07/19/14,Gary Palmer,"Overcast, Gentle Breeze, Hot &Dry",SS-2,1,41.3822,-71.7995,13:30,No,No,Phycocyanin,0.1,19-Jul,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW200,Chapman Pond,RI,,07/19/14,Gary Palmer,"Overcast, Gentle Breeze, Hot &Dry",SS-2,1,41.3822,-71.7995,13:30,No,No,Chlorophyll,3.74,19-Jul,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW200,Chapman Pond,RI,,07/19/14,Gary Palmer,"Overcast, Gentle Breeze, Hot &Dry",SS-2,1,41.3822,-71.7995,13:30,No,Yes,Phycocyanin,0.10,12-Aug,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW200,Chapman Pond,RI,,07/19/14,Gary Palmer,"Overcast, Gentle Breeze, Hot &Dry",SS-2,1,41.3822,-71.7995,13:30,No,Yes,Chlorophyll,2.80,12-Aug,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,07/31/14,Tom Ferrio,"Sunny, Gentle Breeze, Cool temp",SS-2,1,41.4243,-71.6326,,No,Yes,Phycocyanin,0.1,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,07/31/14,Tom Ferrio,"Sunny, Gentle Breeze, Cool temp",SS-2,1,41.4243,-71.6326,,Yes,Yes,Phycocyanin,0.1,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,07/31/14,Tom Ferrio,"Sunny, Gentle Breeze, Cool temp",SS-2,1,41.4243,-71.6326,,No,Yes,Chlorophyll,3.39,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,07/31/14,Tom Ferrio,"Sunny, Gentle Breeze, Cool temp",SS-2,1,41.4243,-71.6326,,Yes,Yes,Chlorophyll,3.42,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,07/21/14,Parsons,"Sunny, Gentle Breeze, Cool temp",SS-2,1,41.7878,-71.4672,,No,No,Phycocyanin,13.97,21-Jul,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,07/21/14,Parsons,"Sunny, Gentle Breeze, Cool temp",SS-2,1,41.7878,-71.4672,,Yes,No,Phycocyanin,3.00,21-Jul,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,07/21/14,Parsons,"Sunny, Gentle Breeze, Cool temp",SS-2,1,41.7878,-71.4672,,No,No,Chlorophyll,1.51,21-Jul,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,07/21/14,Parsons,"Sunny, Gentle Breeze, Cool temp",SS-2,1,41.7878,-71.4672,,Yes,No,Chlorophyll,0.5,21-Jul,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,07/21/14,Parsons,"Sunny, Gentle Breeze, Cool temp",SS-2,1,41.7878,-71.4672,,No,Yes,Phycocyanin,13.97,21-Jul,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,07/21/14,Parsons,"Sunny, Gentle Breeze, Cool temp",SS-2,1,41.7878,-71.4672,,Yes,Yes,Phycocyanin,3,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,07/21/14,Parsons,"Sunny, Gentle Breeze, Cool temp",SS-2,1,41.7878,-71.4672,,No,Yes,Chlorophyll,1.51,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,07/21/14,Parsons,"Sunny, Gentle Breeze, Cool temp",SS-2,1,41.7878,-71.4672,,Yes,Yes,Chlorophyll,0.5,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW68,Yawgoo Pond,RI,,07/03/14,Vuarnelle Urena,"Sunny, Gusty, Hot & Humid",SS-2,1,41.5153,-71.5764,11:50,No,Yes,Phycocyanin,0.10,12-Aug,,Beagle,Iphone Compass Application,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW68,Yawgoo Pond,RI,,07/03/14,Vuarnelle Urena,"Sunny, Gusty, Hot & Humid",SS-2,1,41.5153,-71.5764,11:50,No,Yes,Chlorophyll,0.22,12-Aug,,Beagle,Iphone Compass Application,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW68,Yawgoo Pond,RI,,07/03/14,Vuarnelle Urena,"Sunny, Gusty, Hot & Humid",SS-2,1,41.5153,-71.5764,11:50,Yes,Yes,Phycocyanin,0.10,12-Aug,,Beagle,Iphone Compass Application,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW68,Yawgoo Pond,RI,,07/03/14,Vuarnelle Urena,"Sunny, Gusty, Hot & Humid",SS-2,1,41.5153,-71.5764,11:50,Yes,Yes,Chlorophyll,1.09,12-Aug,,Beagle,Iphone Compass Application,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW68,Yawgoo Pond,RI,,07/18/14,Vuarnelle Urena,"Sunny, Gusty, Hot & Humid",SS-2,1,41.5153,-71.5764,,No,No,Phycocyanin,0.55,18-Jul,,Beagle,Iphone Compass Application,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW68,Yawgoo Pond,RI,,07/18/14,Vuarnelle Urena,"Sunny, Gusty, Hot & Humid",SS-2,1,41.5153,-71.5764,,No,No,Chlorophyll,1.19,18-Jul,,Beagle,Iphone Compass Application,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW68,Yawgoo Pond,RI,,07/18/14,Vuarnelle Urena,"Sunny, Gusty, Hot & Humid",SS-2,1,41.5153,-71.5764,,No,Yes,Phycocyanin,0.10,12-Aug,,Beagle,Iphone Compass Application,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW68,Yawgoo Pond,RI,,07/18/14,Vuarnelle Urena,"Sunny, Gusty, Hot & Humid",SS-2,1,41.5153,-71.5764,,No,Yes,Chlorophyll,1.37,12-Aug,,Beagle,Iphone Compass Application,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW200,Chapman Pond,RI,,08/02/14,Gary Palmer,"Overcast, Gentle Breeze, Cool temp",SS-2,1.2,41.382,-71.7996,18:00,No,Yes,Phycocyanin,0.10,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW200,Chapman Pond,RI,,08/02/14,Gary Palmer,"Overcast, Gentle Breeze, Cool temp",SS-2,1.2,41.382,-71.7996,18:00,Yes,Yes,Phycocyanin,0.10,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW200,Chapman Pond,RI,,08/02/14,Gary Palmer,"Overcast, Gentle Breeze, Cool temp",SS-2,1.2,41.382,-71.7996,18:00,No,Yes,Chlorophyll,2.65,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW200,Chapman Pond,RI,,08/02/14,Gary Palmer,"Overcast, Gentle Breeze, Cool temp",SS-2,1.2,41.382,-71.7996,18:00,Yes,Yes,Chlorophyll,2.68,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW209,Asa Pond,RI,,07/03/14,Holly Foley,"Sunny, Gentle Breeze",SS-3,1,41.458,-71.515,12:00,No,Yes,Phycocyanin,0.1,12-Aug,,Beagle,Google Earth - URIWW,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW209,Asa Pond,RI,,07/03/14,Holly Foley,"Sunny, Gentle Breeze",SS-3,1,41.458,-71.515,12:00,No,Yes,Chlorophyll,2.03,12-Aug,,Beagle,Google Earth - URIWW,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW209,Asa Pond,RI,,07/17/14,Holly Foley,"Sunny-Partly Cloudy, Calm wind, Hot & Humid",SS-3,1,41.458,-71.515,12:15,No,No,Phycocyanin,0.1,18-Jul,,Beagle,Google Earth - URIWW,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW209,Asa Pond,RI,,07/17/14,Holly Foley,"Sunny-Partly Cloudy, Calm wind, Hot & Humid",SS-3,1,41.458,-71.515,12:15,No,Yes,Phycocyanin,0.1,18-Jul,,Beagle,Google Earth - URIWW,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW209,Asa Pond,RI,,07/17/14,Holly Foley,"Sunny-Partly Cloudy, Calm wind, Hot & Humid",SS-3,1,41.458,-71.515,12:15,No,No,Chlorophyll,3.15,18-Jul,,Beagle,Google Earth - URIWW,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW209,Asa Pond,RI,,07/17/14,Holly Foley,"Sunny-Partly Cloudy, Calm wind, Hot & Humid",SS-3,1,41.458,-71.515,12:15,No,Yes,Chlorophyll,2.7,18-Jul,,Beagle,Google Earth - URIWW,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW209,Asa Pond,RI,,08/03/14,Holly Foley,"Overcast, Calm wind, Cool temp",SS-3,1,41.458,-71.515,12:00,No,Yes,Phycocyanin,1,9-Nov,,Beagle,Google Earth - URIWW,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW209,Asa Pond,RI,,08/03/14,Holly Foley,"Overcast, Calm wind, Cool temp",SS-3,1,41.458,-71.515,12:00,Yes,Yes,Phycocyanin,1,9-Nov,,Beagle,Google Earth - URIWW,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW209,Asa Pond,RI,,08/03/14,Holly Foley,"Overcast, Calm wind, Cool temp",SS-3,1,41.458,-71.515,12:00,No,Yes,Chlorophyll,2.35,9-Nov,,Beagle,Google Earth - URIWW,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW209,Asa Pond,RI,,08/03/14,Holly Foley,"Overcast, Calm wind, Cool temp",SS-3,1,41.458,-71.515,12:00,Yes,Yes,Chlorophyll,2.01,9-Nov,,Beagle,Google Earth - URIWW,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW200,Chapman Pond,RI,,07/19/14,Gary Palmer,"Overcast, Gentle Breeze, Hot &Dry",SS-3,1,41.3822,-71.7995,13:30,No,No,Phycocyanin,0.1,19-Jul,,Beagle,Cell phone GPS,No,Yes,Combination of first 2 replicates,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW200,Chapman Pond,RI,,07/19/14,Gary Palmer,"Overcast, Gentle Breeze, Hot &Dry",SS-3,1,41.3822,-71.7995,13:30,Yes,No,Phycocyanin,0.1,19-Jul,,Beagle,Cell phone GPS,No,Yes,Combination of first 2 replicates,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW200,Chapman Pond,RI,,07/19/14,Gary Palmer,"Overcast, Gentle Breeze, Hot &Dry",SS-3,1,41.3822,-71.7995,13:30,No,No,Chlorophyll,2.38,19-Jul,,Beagle,Cell phone GPS,No,Yes,Combination of first 2 replicates,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW200,Chapman Pond,RI,,07/19/14,Gary Palmer,"Overcast, Gentle Breeze, Hot &Dry",SS-3,1,41.3822,-71.7995,13:30,Yes,No,Chlorophyll,2.11,19-Jul,,Beagle,Cell phone GPS,No,Yes,Combination of first 2 replicates,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW200,Chapman Pond,RI,,07/19/14,Gary Palmer,"Overcast, Gentle Breeze, Hot &Dry",SS-3,1,41.3822,-71.7995,13:30,No,Yes,Phycocyanin,0.10,12-Aug,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW200,Chapman Pond,RI,,07/19/14,Gary Palmer,"Overcast, Gentle Breeze, Hot &Dry",SS-3,1,41.3822,-71.7995,13:30,Yes,Yes,Phycocyanin,0.10,12-Aug,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW200,Chapman Pond,RI,,07/19/14,Gary Palmer,"Overcast, Gentle Breeze, Hot &Dry",SS-3,1,41.3822,-71.7995,13:30,No,Yes,Chlorophyll,2.80,12-Aug,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW200,Chapman Pond,RI,,07/19/14,Gary Palmer,"Overcast, Gentle Breeze, Hot &Dry",SS-3,1,41.3822,-71.7995,13:30,Yes,Yes,Chlorophyll,2.73,12-Aug,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,07/31/14,Tom Ferrio,"Sunny, Gentle Breeze, Cool temp",SS-3,1,41.4243,-71.6326,,No,Yes,Phycocyanin,0.1,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,07/31/14,Tom Ferrio,"Sunny, Gentle Breeze, Cool temp",SS-3,1,41.4243,-71.6326,,Yes,Yes,Phycocyanin,0.1,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,07/31/14,Tom Ferrio,"Sunny, Gentle Breeze, Cool temp",SS-3,1,41.4243,-71.6326,,No,Yes,Chlorophyll,3.32,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW30,Pasquisett Pond,RI,,07/31/14,Tom Ferrio,"Sunny, Gentle Breeze, Cool temp",SS-3,1,41.4243,-71.6326,,Yes,Yes,Chlorophyll,3.34,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,07/21/14,Parsons,"Sunny, Gentle Breeze, Cool temp",SS-3,1,41.7878,-71.4672,,No,Yes,Phycocyanin,13.48,21-Jul,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,07/21/14,Parsons,"Sunny, Gentle Breeze, Cool temp",SS-3,1,41.7878,-71.4672,,Yes,Yes,Phycocyanin,5,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,07/21/14,Parsons,"Sunny, Gentle Breeze, Cool temp",SS-3,1,41.7878,-71.4672,,No,Yes,Chlorophyll,1.42,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW36,Randall Pond,RI,,07/21/14,Parsons,"Sunny, Gentle Breeze, Cool temp",SS-3,1,41.7878,-71.4672,,Yes,Yes,Chlorophyll,0.42,9-Nov,,Beagle,Cell phone GPS,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW68,Yawgoo Pond,RI,,07/03/14,Vuarnelle Urena,"Sunny, Gusty, Hot & Humid",SS-3,1,41.5153,-71.5764,11:50,No,Yes,Phycocyanin,0.10,12-Aug,,Beagle,Iphone Compass Application,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW68,Yawgoo Pond,RI,,07/03/14,Vuarnelle Urena,"Sunny, Gusty, Hot & Humid",SS-3,1,41.5153,-71.5764,11:50,No,Yes,Chlorophyll,0.22,12-Aug,,Beagle,Iphone Compass Application,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW68,Yawgoo Pond,RI,,07/03/14,Vuarnelle Urena,"Sunny, Gusty, Hot & Humid",SS-3,1,41.5153,-71.5764,11:50,Yes,Yes,Phycocyanin,0.10,12-Aug,,Beagle,Iphone Compass Application,No,,,,,,,,,,,,,,,,,,,,
Vuarnelle Urena,URI Watershed Watch,WW68,Yawgoo Pond,RI,,07/03/14,Vuarnelle Urena,"Sunny, Gusty, Hot & Humid",SS-3,1,41.5153,-71.5764,11:50,Yes,Yes,Chlorophyll,1.17,12-Aug,,Beagle,Iphone Compass Application,No,,,,,,,,,,,,,,,,,,,,
